TRINITY_DN3315_c0_g1_i7	TRINITY_DN4998_c0_g1_i4	81.271	1495	240	18	48	1523	1681	208	0.0	1389
TRINITY_DN3315_c0_g1_i8	TRINITY_DN4998_c0_g1_i4	82.514	1384	214	12	499	1865	1681	309	0.0	1377
TRINITY_DN3315_c0_g1_i9	TRINITY_DN4998_c0_g1_i4	82.514	1384	214	12	732	2098	1681	309	0.0	1377
TRINITY_DN3304_c0_g2_i2	TRINITY_DN1452_c0_g1_i6	84.884	86	10	2	1	83	4	89	5.92e-17	91.5
TRINITY_DN3304_c0_g2_i4	TRINITY_DN5028_c0_g1_i1	88.732	71	3	3	10	78	2692	2625	4.72e-15	84.2
TRINITY_DN3385_c0_g2_i1	TRINITY_DN2787_c2_g3_i1	86.905	84	9	1	1	84	1	82	6.94e-20	100
TRINITY_DN3385_c0_g2_i3	TRINITY_DN4132_c0_g1_i3	81.356	59	11	0	1017	1075	1948	1890	9.03e-07	58.1
TRINITY_DN3385_c0_g1_i3	TRINITY_DN2787_c2_g3_i1	88.889	72	8	0	1	72	1	72	2.13e-18	95.1
TRINITY_DN3385_c1_g1_i1	TRINITY_DN1364_c1_g7_i1	76.471	85	10	2	1	85	46	120	2.36e-09	64.4
TRINITY_DN3385_c3_g1_i1	TRINITY_DN1385_c1_g2_i2	77.108	83	16	1	75	154	1632	1550	7.17e-09	63.5
TRINITY_DN3385_c4_g1_i1	TRINITY_DN4765_c0_g1_i5	75.000	136	34	0	64	199	2336	2201	2.56e-18	93.3
TRINITY_DN3395_c0_g1_i1	TRINITY_DN54203_c0_g1_i1	80.189	106	19	2	921	1024	234	129	1.52e-16	90.6
TRINITY_DN3394_c0_g1_i2	TRINITY_DN140_c3_g1_i1	77.751	409	88	1	152	557	548	140	7.13e-88	326
TRINITY_DN3394_c0_g1_i3	TRINITY_DN140_c3_g1_i1	79.035	1326	275	1	676	1998	1465	140	0.0	1137
TRINITY_DN3394_c0_g1_i4	TRINITY_DN140_c3_g1_i1	79.035	1326	275	1	670	1992	1465	140	0.0	1137
TRINITY_DN3394_c1_g1_i1	TRINITY_DN1420_c1_g1_i2	84.375	64	10	0	118	181	226	163	6.93e-12	71.6
TRINITY_DN3326_c0_g1_i2	TRINITY_DN3681_c0_g2_i5	88.636	88	8	1	1	86	6	93	1.59e-23	112
TRINITY_DN3326_c0_g1_i4	TRINITY_DN3681_c0_g2_i5	89.157	83	7	1	1	81	6	88	3.67e-22	107
TRINITY_DN3326_c0_g1_i5	TRINITY_DN3681_c0_g2_i5	88.636	88	8	1	1	86	6	93	3.13e-23	112
TRINITY_DN3376_c0_g1_i1	TRINITY_DN661_c0_g1_i5	80.645	93	17	1	134	225	4390	4298	5.53e-15	84.2
TRINITY_DN3376_c0_g2_i1	TRINITY_DN2572_c0_g1_i3	89.855	69	3	2	3	69	2	68	1.75e-16	88.7
TRINITY_DN3376_c0_g2_i2	TRINITY_DN52336_c0_g1_i1	79.518	83	16	1	910	992	1101	1020	1.32e-10	70.7
TRINITY_DN3376_c0_g2_i3	TRINITY_DN52336_c0_g1_i1	79.518	83	16	1	913	995	1101	1020	1.33e-10	70.7
TRINITY_DN3376_c0_g2_i5	TRINITY_DN271_c1_g1_i4	87.037	54	5	1	466	517	107	54	4.72e-09	64.4
TRINITY_DN3376_c0_g2_i6	TRINITY_DN271_c1_g1_i4	86.957	46	6	0	467	512	107	62	4.94e-07	57.2
TRINITY_DN3376_c0_g3_i1	TRINITY_DN1334_c0_g5_i1	86.813	91	10	2	1251	1340	115	26	8.67e-21	104
TRINITY_DN3376_c0_g4_i1	TRINITY_DN7591_c1_g3_i1	75.460	163	39	1	288	450	726	565	1.88e-23	111
TRINITY_DN3376_c0_g5_i1	TRINITY_DN4984_c0_g2_i2	91.111	45	4	0	171	215	991	1035	1.54e-09	64.4
TRINITY_DN3336_c1_g1_i1	TRINITY_DN3662_c0_g5_i2	85.714	63	7	2	17	77	483	545	5.02e-10	67.1
TRINITY_DN3368_c0_g1_i1	TRINITY_DN15280_c0_g2_i1	72.381	735	179	7	643	1372	1352	637	2.93e-110	401
TRINITY_DN3368_c0_g1_i10	TRINITY_DN15280_c0_g2_i1	72.381	735	179	7	776	1505	1352	637	3.20e-110	401
TRINITY_DN3368_c0_g1_i11	TRINITY_DN15280_c0_g2_i1	71.642	603	147	7	80	677	1220	637	2.14e-82	307
TRINITY_DN3368_c0_g1_i16	TRINITY_DN15280_c0_g2_i1	72.381	735	179	7	643	1372	1352	637	2.97e-110	401
TRINITY_DN3368_c0_g1_i17	TRINITY_DN15280_c0_g2_i1	74.104	251	65	0	3	253	1220	970	3.07e-38	160
TRINITY_DN3368_c0_g1_i18	TRINITY_DN15280_c0_g2_i1	72.381	735	179	7	287	1016	1352	637	1.86e-110	401
TRINITY_DN3368_c0_g1_i20	TRINITY_DN15280_c0_g2_i1	74.422	606	143	2	643	1248	1352	759	1.37e-108	397
TRINITY_DN3368_c0_g1_i4	TRINITY_DN15280_c0_g1_i1	72.519	131	34	1	148	276	204	334	1.23e-11	72.5
TRINITY_DN3368_c0_g1_i5	TRINITY_DN15280_c0_g2_i1	72.381	735	179	7	776	1505	1352	637	3.16e-110	401
TRINITY_DN3368_c0_g1_i9	TRINITY_DN15280_c0_g1_i1	74.150	294	70	3	144	431	204	497	5.26e-44	180
TRINITY_DN3396_c0_g1_i1	TRINITY_DN15669_c0_g2_i2	97.917	48	0	1	8	54	234	187	7.82e-14	79.7
TRINITY_DN3381_c0_g1_i11	TRINITY_DN3374_c0_g1_i4	65.748	1089	365	4	969	2053	565	1649	4.96e-71	272
TRINITY_DN3381_c0_g1_i12	TRINITY_DN3374_c0_g1_i4	65.748	1089	365	4	1095	2179	565	1649	5.23e-71	272
TRINITY_DN3381_c0_g1_i2	TRINITY_DN3374_c0_g1_i4	65.748	1089	365	4	969	2053	565	1649	4.96e-71	272
TRINITY_DN3381_c0_g1_i6	TRINITY_DN3374_c0_g1_i4	65.811	1091	362	6	1095	2180	565	1649	1.71e-70	269
TRINITY_DN3381_c0_g1_i9	TRINITY_DN3374_c0_g1_i4	65.748	1089	365	4	1094	2178	565	1649	5.23e-71	272
TRINITY_DN3325_c0_g1_i1	TRINITY_DN1988_c0_g1_i2	75.956	183	44	0	178	360	1309	1491	1.12e-29	132
TRINITY_DN3325_c0_g1_i10	TRINITY_DN1988_c0_g1_i2	69.080	1119	326	9	375	1486	386	1491	1.66e-120	436
TRINITY_DN3325_c0_g1_i7	TRINITY_DN1988_c0_g1_i2	69.381	872	255	7	375	1243	386	1248	1.61e-94	349
TRINITY_DN3325_c0_g2_i1	TRINITY_DN35191_c0_g1_i1	94.737	38	1	1	1	37	5	42	2.11e-06	57.2
TRINITY_DN3325_c0_g2_i2	TRINITY_DN35191_c0_g1_i1	94.737	38	1	1	1	37	5	42	2.11e-06	57.2
TRINITY_DN3325_c0_g2_i3	TRINITY_DN2184_c0_g2_i2	84.932	73	7	2	441	511	78	8	4.47e-13	77.9
TRINITY_DN3325_c0_g2_i4	TRINITY_DN35191_c0_g1_i1	94.737	38	1	1	1	37	5	42	9.91e-07	57.2
TRINITY_DN3325_c0_g2_i5	TRINITY_DN9446_c1_g1_i1	84.146	82	8	3	466	545	79	1	3.95e-14	81.5
TRINITY_DN3325_c0_g2_i6	TRINITY_DN35191_c0_g1_i1	94.737	38	1	1	1077	1113	42	5	9.32e-07	57.2
TRINITY_DN3346_c0_g1_i10	TRINITY_DN3415_c1_g1_i5	83.750	80	13	0	578	657	235	314	1.92e-15	86.9
TRINITY_DN3346_c0_g1_i11	TRINITY_DN1740_c0_g1_i4	77.778	117	24	2	34	149	214	99	2.75e-16	87.8
TRINITY_DN3346_c0_g1_i2	TRINITY_DN52306_c0_g1_i2	85.000	60	9	0	1	60	76	17	1.70e-10	68.9
TRINITY_DN3346_c0_g1_i3	TRINITY_DN52306_c0_g1_i2	85.000	60	9	0	1	60	76	17	1.59e-10	68.9
TRINITY_DN3346_c0_g1_i5	TRINITY_DN52306_c0_g1_i2	83.784	74	12	0	45	118	90	17	3.52e-14	80.6
TRINITY_DN3346_c0_g1_i7	TRINITY_DN3415_c1_g1_i5	83.750	80	13	0	173	252	235	314	1.17e-15	86.9
TRINITY_DN3346_c0_g1_i9	TRINITY_DN1740_c0_g1_i4	77.778	117	24	2	34	149	214	99	2.78e-16	87.8
TRINITY_DN3346_c0_g2_i1	TRINITY_DN464_c0_g1_i6	83.750	80	8	4	60	135	3656	3734	2.34e-12	73.4
TRINITY_DN3346_c0_g2_i2	TRINITY_DN464_c0_g1_i6	83.750	80	10	2	129	205	3655	3734	2.40e-14	80.6
TRINITY_DN3346_c0_g2_i3	TRINITY_DN464_c0_g1_i6	78.481	79	14	2	58	133	3656	3734	1.51e-08	60.8
TRINITY_DN3346_c0_g2_i4	TRINITY_DN456_c1_g1_i3	81.081	74	14	0	149	222	1775	1702	9.66e-12	71.6
TRINITY_DN3346_c1_g1_i2	TRINITY_DN1456_c1_g2_i7	81.333	75	10	2	1869	1941	87	15	9.11e-10	68.0
TRINITY_DN3346_c1_g1_i4	TRINITY_DN1456_c1_g2_i7	81.333	75	10	2	1884	1956	87	15	9.18e-10	68.0
TRINITY_DN3393_c0_g1_i1	TRINITY_DN1291_c0_g1_i7	77.006	835	167	11	569	1382	922	92	2.34e-174	614
TRINITY_DN3332_c0_g1_i2	TRINITY_DN7107_c0_g1_i3	77.201	5917	1161	50	110	5904	6601	751	0.0	4534
TRINITY_DN3332_c0_g1_i3	TRINITY_DN7107_c0_g1_i3	77.128	5920	1160	48	110	5904	6601	751	0.0	4531
TRINITY_DN3332_c0_g1_i5	TRINITY_DN7107_c0_g1_i3	77.201	5917	1161	50	111	5905	6601	751	0.0	4534
TRINITY_DN3332_c1_g1_i1	TRINITY_DN7148_c0_g1_i4	76.923	117	21	4	48	161	150	37	3.64e-13	77.9
TRINITY_DN3332_c1_g1_i3	TRINITY_DN7148_c0_g1_i4	76.923	117	21	4	48	161	150	37	3.96e-13	77.9
TRINITY_DN3332_c3_g1_i1	TRINITY_DN834_c2_g1_i9	81.081	148	18	6	43	186	79	220	3.95e-27	123
TRINITY_DN3332_c4_g1_i1	TRINITY_DN7148_c0_g1_i4	73.723	137	26	4	28	155	162	27	1.97e-13	77.0
TRINITY_DN3390_c0_g1_i1	TRINITY_DN40018_c0_g1_i1	87.379	103	12	1	981	1082	96	198	7.51e-27	124
TRINITY_DN3390_c0_g1_i2	TRINITY_DN40018_c0_g1_i1	85.000	120	15	2	1000	1116	79	198	1.82e-28	130
TRINITY_DN3390_c0_g2_i1	TRINITY_DN15006_c0_g1_i5	81.481	81	10	3	1514	1594	371	296	3.84e-10	70.7
TRINITY_DN3390_c0_g2_i2	TRINITY_DN15006_c0_g1_i5	81.481	81	10	3	1145	1225	371	296	3.35e-10	70.7
TRINITY_DN3390_c0_g3_i2	TRINITY_DN579_c0_g2_i1	88.776	98	11	0	450	547	99	2	3.01e-28	128
TRINITY_DN3390_c0_g3_i3	TRINITY_DN6904_c0_g1_i3	72.578	2312	626	6	717	3024	4696	2389	0.0	1292
TRINITY_DN3390_c1_g1_i1	TRINITY_DN8975_c1_g1_i2	80.128	156	24	3	807	958	2563	2715	3.70e-30	135
TRINITY_DN3390_c2_g1_i3	TRINITY_DN10568_c0_g1_i9	80.263	76	14	1	314	388	800	875	6.05e-10	67.1
TRINITY_DN3352_c0_g1_i1	TRINITY_DN4147_c2_g1_i2	80.690	870	159	2	69	935	603	1466	0.0	811
TRINITY_DN3352_c0_g1_i2	TRINITY_DN4147_c2_g1_i2	78.229	1231	250	5	1326	2553	251	1466	0.0	1006
TRINITY_DN3341_c0_g1_i2	TRINITY_DN287_c10_g4_i1	85.417	48	7	0	2865	2912	468	515	8.78e-06	56.3
TRINITY_DN3341_c0_g1_i3	TRINITY_DN5954_c0_g1_i20	86.047	86	7	3	8	91	1551	1469	3.57e-17	93.3
TRINITY_DN3401_c0_g1_i1	TRINITY_DN479_c0_g2_i5	81.890	127	23	0	2498	2624	977	1103	5.24e-27	126
TRINITY_DN3401_c0_g1_i2	TRINITY_DN479_c0_g2_i5	81.890	127	23	0	2486	2612	977	1103	5.21e-27	126
TRINITY_DN3401_c0_g1_i5	TRINITY_DN479_c0_g2_i5	81.890	127	23	0	2576	2702	977	1103	5.39e-27	126
TRINITY_DN3401_c0_g1_i6	TRINITY_DN479_c0_g2_i5	81.890	127	23	0	2588	2714	977	1103	5.42e-27	126
TRINITY_DN3401_c0_g1_i8	TRINITY_DN634_c0_g1_i8	91.228	57	2	1	1721	1777	1311	1364	5.66e-13	79.7
TRINITY_DN3401_c0_g1_i9	TRINITY_DN30311_c0_g1_i1	85.714	70	8	1	28	97	217	150	6.55e-13	79.7
TRINITY_DN3401_c0_g2_i1	TRINITY_DN27096_c0_g1_i4	68.205	1365	368	24	604	1930	2150	814	7.15e-127	457
TRINITY_DN3401_c0_g2_i2	TRINITY_DN27096_c0_g1_i4	66.750	2006	565	40	604	2545	2150	183	2.06e-146	523
TRINITY_DN3401_c2_g1_i1	TRINITY_DN19449_c0_g1_i5	77.143	105	22	2	98	201	1266	1369	5.62e-13	75.2
TRINITY_DN3330_c0_g1_i1	TRINITY_DN6807_c0_g1_i5	74.298	2101	504	10	230	2321	1202	3275	0.0	1342
