date,collection_time,inoculate_sample_type_saved,experimental_day,star_ID,species,experiment_numbe,experiment_ name,treatment,coelomocyte_ID_PSC,coelomocyte_supernatant_ID_PSCS,coelomic_fluid_smear_PSSM_1,coelomic_fluid_smear_PSSM_2,coelomic_fluid_ID_PSCF_or_other_A,coelomic_fluid_ID_PSCF_or_other_B,approx_ul_CF_in_PSCF_A,approx_ul_CF_in_PSCF_B,tube_feet_ID_PST,number_arms_dropped,arm_whirl_pak,wasting_score,disease_sign,notes
20230811,11:32,NA,21,B14_Py94,pycnopodia_helianthoides,4,MUSP,CHHK,695,455,NA,NA,326,NA,,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:36,NA,21,B14_FHPy47,pycnopodia_helianthoides,4,MUSP,CHHK,696,456,NA,NA,327,NA,,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:45,NA,21,B7_D97,dermasterias_imbricata,4,MUSP,CHER,697,457,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:47,NA,21,B7_PI122,pisaster_ochraceus,4,MUSP,CHER,698,458,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:48,NA,21,B7_Py82,pycnopodia_helianthoides,4,MUSP,CHER,699,459,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:50,NA,21,B7_FHPy43,pycnopodia_helianthoides,4,MUSP,CHER,700,460,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:45,NA,21,B15_D109,dermasterias_imbricata,4,MUSP,CHHK,701,461,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:46,NA,21,B15_Pi117,pisaster_ochraceus,4,MUSP,CHHK,702,462,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:48,NA,21,B15_Py93,pycnopodia_helianthoides,4,MUSP,CHHK,703,463,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:50,NA,21,B15_FHPy48,pycnopodia_helianthoides,4,MUSP,CHHK,704,464,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:58,NA,21,B8_D111,dermasterias_imbricata,4,MUSP,CHER,705,465,NA,NA,328,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,12:00,NA,21,B8_Pi119,pisaster_ochraceus,4,MUSP,CHER,706,466,NA,NA,329,NA,NA,NA,NA,0,NA,1,>25% twist,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,11:59,NA,21,B16_D98,dermasterias_imbricata,4,MUSP,CHHK,707,467,NA,NA,330,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,12:02,NA,21,B16_Pi126,pisaster_ochraceus,4,MUSP,CHHK,708,468,NA,NA,331,331,750,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230811,12:04,NA,21,B16_Py95,pycnopodia_helianthoides,4,MUSP,CHHK,709,469,NA,NA,332,NA,NA,NA,NA,0,NA,0,NA,PSCF -80 AT 12:26; PSC/PSCS -80 AT 12:55
20230814,11:33,NA,24,B1_D105,dermasterias_imbricata,4,MUSP,CHER,710,470,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:33,NA,24,B9_D107,dermasterias_imbricata,4,MUSP,CHHK,711,471,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:39,NA,24,B2_D104,dermasterias_imbricata,4,MUSP,CHER,712,472,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:39,NA,24,B10_D113,dermasterias_imbricata,4,MUSP,CHHK,713,473,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:45,NA,24,B3_D100,dermasterias_imbricata,4,MUSP,CHER,714,474,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:45,NA,24,B3_Pi131,pisaster_ochraceus,4,MUSP,CHER,715,475,NA,NA,NA,NA,NA,NA,NA,0,NA,1,arm twist,-80 @ 13:20
20230814,11:45,NA,24,B11_D114,dermasterias_imbricata,4,MUSP,CHHK,716,476,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:45,NA,24,B11_Pi130,pisaster_ochraceus,4,MUSP,CHHK,717,477,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:53,NA,24,B4_D106,dermasterias_imbricata,4,MUSP,CHER,718,478,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:54,NA,24,B4_Pi121,pisaster_ochraceus,4,MUSP,CHER,719,479,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:50,NA,24,B12_D110,dermasterias_imbricata,4,MUSP,CHHK,720,480,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:50,NA,24,B12_Pi132,pisaster_ochraceus,4,MUSP,CHHK,721,481,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:02,NA,24,B5_D99,dermasterias_imbricata,4,MUSP,CHER,722,482,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:03,NA,24,B5_PI116,pisaster_ochraceus,4,MUSP,CHER,723,483,NA,NA,NA,NA,NA,NA,NA,0,NA,2,arm twist and lesion,-80 @ 13:20
20230814,11:57,NA,24,B13_D112,dermasterias_imbricata,4,MUSP,CHHK,724,484,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,11:58,NA,24,B13_Pi134,pisaster_ochraceus,4,MUSP,CHHK,725,485,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:10,NA,24,B6_D101,dermasterias_imbricata,4,MUSP,CHER,726,486,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:11,NA,24,B6_PI118,pisaster_ochraceus,4,MUSP,CHER,727,487,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:11,NA,24,B6_FHPy45,pycnopodia_helianthoides,4,MUSP,CHER,728,488,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:03,NA,24,B14_D103,dermasterias_imbricata,4,MUSP,CHHK,729,489,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:04,NA,24,B14_Pi123,pisaster_ochraceus,4,MUSP,CHHK,730,490,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:07,NA,24,B14_FHPy47,pycnopodia_helianthoides,4,MUSP,CHHK,731,491,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:18,NA,24,B7_D97,dermasterias_imbricata,4,MUSP,CHER,732,492,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:19,NA,24,B7_PI122,pisaster_ochraceus,4,MUSP,CHER,733,493,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:20,NA,24,B7_Py82,pycnopodia_helianthoides,4,MUSP,CHER,734,494,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:21,NA,24,B7_FHPy43,pycnopodia_helianthoides,4,MUSP,CHER,735,495,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:11,NA,24,B15_D109,dermasterias_imbricata,4,MUSP,CHHK,736,496,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:11,NA,24,B15_Pi117,pisaster_ochraceus,4,MUSP,CHHK,737,497,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:15,NA,24,B15_Py93,pycnopodia_helianthoides,4,MUSP,CHHK,738,498,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:16,NA,24,B15_FHPy48,pycnopodia_helianthoides,4,MUSP,CHHK,739,499,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:27,NA,24,B8_D111,dermasterias_imbricata,4,MUSP,CHER,740,500,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:20,NA,24,B8_Pi119,pisaster_ochraceus,4,MUSP,CHER,741,501,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:21,NA,24,B16_D98,dermasterias_imbricata,4,MUSP,CHHK,742,502,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230814,12:22,NA,24,B16_Pi126,pisaster_ochraceus,4,MUSP,CHHK,743,503,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 13:20
20230815,14:31,NA,0,1_19_REX,pycnopodia_helianthoides,7,REX,D0,748,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230815,14:36,NA,0,2_18_REX,pycnopodia_helianthoides,7,REX,D0,749,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230815,14:41,NA,0,3_28_REX,pycnopodia_helianthoides,7,REX,D0,750,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230815,14:48,NA,0,4_3_REX,pycnopodia_helianthoides,7,REX,D0,751,511,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230815,14:55,NA,0,5_56_REX,pycnopodia_helianthoides,7,REX,D0,752,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230815,14:48,NA,0,6_21_REX,pycnopodia_helianthoides,7,REX,D0,753,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-80 at 15:27
20230817,11:52,NA,3,1_19_REX,pycnopodia_helianthoides,7,REX,ERCF,756,516,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,13:30,NA,5,1_19_REX,pycnopodia_helianthoides,7,REX,ERCF,796,556,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,"very difficult, small sample; -80 @ 14:33"
20230821,14:42,NA,7,1_19_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,4,arm drop,save tubefeet in 750ul shield
20230817,11:55,NA,3,2_18_REX,pycnopodia_helianthoides,7,REX,ERCF,757,517,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,13:45,NA,5,2_18_REX,pycnopodia_helianthoides,7,REX,ERCF,797,557,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 14:33
20230821,14:42,NA,7,2_18_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,2,6,NA,4,arm drop,save tubefeet in 750ul shield
20230817,16:15,NA,27,B1_D105,dermasterias_imbricata,4,MUSP,CHER,764,524,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:20,NA,27,B2_D104,dermasterias_imbricata,4,MUSP,CHER,765,525,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:26,NA,27,B3_D100,dermasterias_imbricata,4,MUSP,CHER,766,526,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:30,NA,27,B3_Pi131,pisaster_ochraceus,4,MUSP,CHER,767,527,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:38,NA,27,B4_D106,dermasterias_imbricata,4,MUSP,CHER,768,528,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:42,NA,27,B4_Pi121,pisaster_ochraceus,4,MUSP,CHER,769,529,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55; very brown; hard to get
20230817,16:49,NA,27,B5_D99,dermasterias_imbricata,4,MUSP,CHER,770,530,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:52,NA,27,B5_Pi116,pisaster_ochraceus,4,MUSP,CHER,771,531,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:58,NA,27,B6_D101,dermasterias_imbricata,4,MUSP,CHER,772,532,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:00,NA,27,B6_PI118,pisaster_ochraceus,4,MUSP,CHER,773,533,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:04,NA,27,B6_FHPy45,pycnopodia_helianthoides,4,MUSP,CHER,774,534,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:10,NA,27,B7_D97,dermasterias_imbricata,4,MUSP,CHER,775,535,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:11,NA,27,B7_Pi122,pisaster_ochraceus,4,MUSP,CHER,776,536,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:12,NA,27,B7_Py82,pycnopodia_helianthoides,4,MUSP,CHER,777,537,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:15,NA,27,B7_FHPy43,pycnopodia_helianthoides,4,MUSP,CHER,778,538,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,17:20,NA,27,B8_D111,dermasterias_imbricata,4,MUSP,CHER,779,539,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 17:55
20230817,16:18,NA,27,B9_D107,dermasterias_imbricata,4,MUSP,CHHK,780,540,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:22,NA,27,B10_D113,dermasterias_imbricata,4,MUSP,CHHK,781,541,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:33,NA,27,B11_D114,dermasterias_imbricata,4,MUSP,CHHK,782,542,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:35,NA,27,B11_Pi130,pisaster_ochraceus,4,MUSP,CHHK,783,543,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:40,NA,27,B12_D110,dermasterias_imbricata,4,MUSP,CHHK,784,544,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:42,NA,27,B12_Pi132,pisaster_ochraceus,4,MUSP,CHHK,785,545,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:47,NA,27,B13_D112,dermasterias_imbricata,4,MUSP,CHHK,786,546,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:50,NA,27,B13_Pi134,pisaster_ochraceus,4,MUSP,CHHK,787,547,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:58,NA,27,B14_D103,dermasterias_imbricata,4,MUSP,CHHK,788,548,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:59,NA,27,B14_Pi123,pisaster_ochraceus,4,MUSP,CHHK,789,549,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,16:59,NA,27,B14_FHPy47,pycnopodia_helianthoides,4,MUSP,CHHK,790,550,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,17:05,NA,27,B15_D109,dermasterias_imbricata,4,MUSP,CHHK,791,551,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,17:08,NA,27,B15_Pi117,pisaster_ochraceus,4,MUSP,CHHK,792,552,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,17:09,NA,27,B15_Py93,pycnopodia_helianthoides,4,MUSP,CHHK,793,553,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,17:11,NA,27,B15_FHPy48,pycnopodia_helianthoides,4,MUSP,CHHK,794,554,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230817,17:17,NA,27,B16_D98,dermasterias_imbricata,4,MUSP,CHHK,795,555,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80C @ 18:12
20230823,13:20,ERCF,NA,G,pycnopodia_helianthoides,4,MUSP,IN,NA,NA,IN_MUSP_ERCF_Re-exposed_1of2,IN_MUSP_ERCF_Re-exposed_2of2,IN_MUSP_ERCF_Re-exposed_1to3,IN_MUSP_ERCF_Re-exposed_4to6,750,1000,NA,0,NA,2,>25% twist,Inoculum is from MUSP Re-exposure of Bin 7+15 FHL Pycnopodia; PSCF samples labeled 1-3 are 750ul inoculum + 750ul DNA/RNA Shield; PSCF samples labeled 4-6 are directly frozen in -80; in -80C by 13:35
20230817,11:58,NA,3,3_28_REX,pycnopodia_helianthoides,7,REX,ERCF,758,518,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,13:51,NA,5,3_28_REX,pycnopodia_helianthoides,7,REX,ERCF,798,558,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,-80 @ 14:33
20230821,14:45,NA,7,3_28_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,3,8,NA,4,arm drop,save tubefeet in 750ul shield
20230817,12:03,NA,3,4_3_REX,pycnopodia_helianthoides,7,REX,ERCF,759,519,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,14:00,NA,5,4_3_REX,pycnopodia_helianthoides,7,REX,ERCF,799,559,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,-80 @ 14:33
20230821,14:45,NA,7,4_3_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,4,8,NA,4,arm drop,save tubefeet in 750ul shield
20230820,14:09,NA,30,B1_D105,dermasterias_imbricata,4,MUSP,CHER,802,562,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:16,NA,30,B2_D104,dermasterias_imbricata,4,MUSP,CHER,803,563,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:21,NA,30,B3_D100,dermasterias_imbricata,4,MUSP,CHER,804,564,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:22,NA,30,B3_Pi131,pisaster_ochraceus,4,MUSP,CHER,805,565,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:28,NA,30,B4_D106,dermasterias_imbricata,4,MUSP,CHER,806,566,NA,NA,385,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:30,NA,30,B4_Pi121,pisaster_ochraceus,4,MUSP,CHER,807,567,NA,NA,386,NA,NA,NA,NA,1,MUSPA_010,3,arm drop,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:37,NA,30,B5_D99,dermasterias_imbricata,4,MUSP,CHER,808,568,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:39,NA,30,B5_Pi116,pisaster_ochraceus,4,MUSP,CHER,809,569,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:46,NA,30,B6_D101,dermasterias_imbricata,4,MUSP,CHER,810,570,NA,NA,387,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:49,NA,30,B6_Pi118,pisaster_ochraceus,4,MUSP,CHER,811,571,NA,NA,388,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:54,NA,30,B6_FHPy45,pycnopodia_helianthoides,4,MUSP,CHER,812,572,NA,NA,389,NA,NA,NA,NA,2,MUSP_011,3,arm drop,PSCF 389 was not taken; sample does not exist; -80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530; dropped second arm while sampling
20230820,15:01,NA,30,B7_D97,dermasterias_imbricata,4,MUSP,CHER,813,573,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,15:02,NA,30,B7_Pi122,pisaster_ochraceus,4,MUSP,CHER,814,574,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,15:03,NA,30,B7_Py82,pycnopodia_helianthoides,4,MUSP,CHER,815,575,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,15:06,NA,30,B7_FHPy43,pycnopodia_helianthoides,4,MUSP,CHER,816,576,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,15:12,NA,30,B8_D111,dermasterias_imbricata,4,MUSP,CHER,817,577,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @: PSCF 15:30; PSC/PSCS 15:52; MUSPA 1530
20230820,14:08,NA,30,B9_D107,dermasterias_imbricata,4,MUSP,CHHK,818,578,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at 16:06
20230820,14:14,NA,30,B10_D113,dermasterias_imbricata,4,MUSP,CHHK,819,579,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at 16:06
20230820,14:18,NA,30,B11_D114,dermasterias_imbricata,4,MUSP,CHHK,820,580,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:21,NA,30,B11_Pi130,pisaster_ochraceus,4,MUSP,CHHK,821,581,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:27,NA,30,B12_D110,dermasterias_imbricata,4,MUSP,CHHK,822,582,NA,NA,390,,,,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:29,NA,30,B12_Pi132,pisaster_ochraceus,4,MUSP,CHHK,823,583,NA,NA,391,,,,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:35,NA,30,B13_D112,dermasterias_imbricata,4,MUSP,CHHK,824,584,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:37,NA,30,B13_Pi134,pisaster_ochraceus,4,MUSP,CHHK,825,585,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:43,NA,30,B14_D103,dermasterias_imbricata,4,MUSP,CHHK,826,586,NA,NA,392,,,,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:44,NA,30,B14_Pi123,pisaster_ochraceus,4,MUSP,CHHK,827,587,NA,NA,393,,,,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:46,NA,30,B14_FHPy47,pycnopodia_helianthoides,4,MUSP,CHHK,828,588,NA,NA,394,,,,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:56,NA,30,B15_D109,dermasterias_imbricata,4,MUSP,CHHK,829,589,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:57,NA,30,B15_Pi117,pisaster_ochraceus,4,MUSP,CHHK,830,590,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:58,NA,30,B15_Py93,pycnopodia_helianthoides,4,MUSP,CHHK,831,591,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,14:59,NA,30,B15_FHPy48,pycnopodia_helianthoides,4,MUSP,CHHK,832,592,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230820,15:06,NA,30,B16_D98,dermasterias_imbricata,4,MUSP,CHHK,833,593,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at: PSCF 15:30; PSC/PSCS 16:06
20230817,12:06,NA,3,5_56_REX,pycnopodia_helianthoides,7,REX,ERCF,760,520,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,14:03,NA,5,5_56_REX,pycnopodia_helianthoides,7,REX,ERCF,800,560,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 14:33
20230821,14:48,NA,7,5_56_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,4,arm drop,save tubefeet in 750ul shield
20230817,12:09,NA,3,6_21_REX,pycnopodia_helianthoides,7,REX,ERCF,761,521,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 AT 12:35
20230819,14:09,NA,5,6_21_REX,pycnopodia_helianthoides,7,REX,ERCF,801,561,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 @ 14:33
20230821,14:48,NA,7,6_21_REX,pycnopodia_helianthoides,7,REX,ERCF,NA,NA,NA,NA,NA,NA,NA,NA,6,11,NA,4,arm drop,save tubefeet in 750ul shield
20230823,10:43,NA,33,B3_D100,dermasterias_imbricata,4,MUSP,CHER,834,594,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,-80 at 11:50
20230823,10:44,NA,33,B3_Pi131,pisaster_ochraceus,4,MUSP,CHER,835,595,NA,NA,NA,NA,NA,NA,NA,0,NA,1,arm twist,-80 at 11:50
20230823,10:43,NA,33,B11_D114,dermasterias_imbricata,4,MUSP,CHHK,836,596,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,-80 at 11:50
20230823,10:44,NA,33,B11_Pi130,pisaster_ochraceus,4,MUSP,CHHK,837,597,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,-80 at 11:50
